GCF_000327505.1,1
GCF_000328285.1,1
GCF_000328665.1,1
GCF_000328685.1,1
GCF_000328925.1,1
GCF_000328945.1,1
GCF_000334895.1,1
GCF_000336615.1,1
GCF_000336635.1,1
GCF_000336655.1,1
GCF_000336675.1,1
GCF_000336695.1,1
GCF_000336715.1,1
GCF_000336735.1,1
GCF_000336755.1,1
GCF_000336775.1,1
GCF_000336795.1,1
GCF_000336815.1,1
GCF_000336835.1,1
GCF_000336855.1,1
GCF_000336875.1,1
GCF_000336895.1,1
GCF_000336915.1,1
GCF_000336935.1,1
GCF_000336955.1,1
GCF_000336975.1,1
GCF_000336995.1,1
GCF_000337015.1,1
GCF_000337035.1,1
GCF_000337055.1,1
GCF_000337075.1,1
GCF_000337095.1,1
GCF_000337115.1,1
GCF_000337135.1,1
GCF_000337155.1,1
GCF_000337175.1,1
GCF_000337195.1,1
GCF_000337215.1,1
GCF_000337235.1,1
GCF_000337255.1,1
GCF_000337275.1,1
GCF_000337295.1,1
GCF_000337315.1,1
GCF_000337335.1,1
GCF_000337355.1,1
GCF_000337375.1,1
GCF_000337395.1,1
GCF_000337415.1,1
GCF_000337435.1,1
GCF_000337455.1,1
GCF_000337475.1,1
GCF_000337495.1,1
GCF_000337515.1,1
GCF_000337535.1,1
GCF_000337555.1,1
GCF_000337575.1,1
GCF_000337595.1,1
GCF_000337615.1,1
GCF_000337635.1,1
GCF_000337655.1,1
GCF_000337675.1,1
GCF_000337695.1,1
GCF_000337715.1,1
GCF_000337735.1,1
GCF_000337755.1,1
GCF_000337775.1,1
GCF_000337795.1,1
GCF_000337815.1,1
GCF_000337835.1,1
GCF_000337855.1,1
GCF_000337875.1,1
GCF_000337895.1,1
GCF_000337915.1,1
GCF_000338775.1,1
GCF_000340315.1,1
GCF_000350305.1,1
GCF_000363885.1,1
GCF_000364745.1,1
GCF_000371805.1,1
GCF_000376445.1,1
GCF_000376965.1,1
GCF_000379085.1,1
GCF_000383975.1,1
GCF_000385565.1,1
GCF_000400975.1,1
GCF_000403645.1,1
GCF_000404165.1,1
GCF_000404225.1,1
GCF_000421805.1,1
GCF_000427685.1,1
GCF_000430485.1,1
GCF_000430905.1,1
GCF_000446015.1,1
GCF_000447865.2,1
GCF_000455345.1,1
GCF_000455365.1,1
GCF_000470655.1,1
GCF_000474235.1,1
GCF_000485535.1,1
GCF_000493245.1,1
GCF_000495475.1,1
GCF_000499765.1,1
GCF_000504205.1,1
GCF_000504565.1,1
GCF_000513315.1,1
GCF_000513435.1,1
GCF_000513855.1,1
GCF_000517445.1,1
GCF_000517625.1,1
GCF_000529525.1,1
GCF_000585495.1,1
GCF_000591055.1,1
GCF_000621965.1,1
GCF_000632495.1,1
GCF_000685155.1,1
GCF_000685395.1,1
GCF_000685635.1,1
GCF_000690595.1,1
GCF_000691505.1,1
GCF_000691865.1,1
GCF_000698785.1,1
GCF_000700025.1,1
GCF_000710605.1,1
GCF_000710615.1,1
GCF_000711215.1,1
GCF_000711905.1,1
GCF_000723185.1,1
GCF_000723845.1,1
GCF_000725425.1,1
GCF_000730175.1,1
GCF_000731985.1,1
GCF_000734035.1,1
GCF_000739065.1,1
GCF_000739555.1,1
GCF_000739575.1,1
GCF_000739595.1,1
GCF_000744315.1,1
GCF_000744455.1,1
GCF_000745485.1,1
GCF_000746075.1,1
GCF_000746205.1,1
GCF_000747605.1,1
GCF_000755225.1,1
GCF_000755245.1,1
GCF_000762265.1,1
GCF_000765475.1,1
GCF_000769655.1,1
GCF_000784335.1,1
GCF_000784355.1,1
GCF_000789255.1,1
GCF_000800805.1,1
GCF_000812185.1,1
GCF_000813245.1,1
GCF_000816105.1,1
GCF_000824705.1,1
GCF_000827835.1,1
GCF_000828575.1,1
GCF_000949015.1,1
GCF_000953115.1,1
GCF_000955905.1,1
GCF_000956175.1,1
GCF_000966265.1,1
GCF_000968355.1,1
GCF_000968395.1,1
GCF_000968435.1,1
GCF_000969885.1,1
GCF_000969905.1,1
GCF_000969945.1,1
GCF_000969965.1,1
GCF_000969985.1,1
GCF_000970005.1,1
GCF_000970025.1,1
GCF_000970045.1,1
GCF_000970065.1,1
GCF_000970085.1,1
GCF_000970145.1,1
GCF_000970165.1,1
GCF_000970185.1,1
GCF_000970205.1,1
GCF_000970225.1,1
GCF_000970245.1,1
GCF_000970265.1,1
GCF_000970285.1,1
GCF_000970305.1,1
GCF_000970325.1,1
GCF_000978935.1,1
GCF_000978945.1,1
GCF_000978955.1,1
GCF_000978965.1,1
GCF_000979015.1,1
GCF_000979025.1,1
GCF_000979035.1,1
GCF_000979045.1,1
GCF_000979095.1,1
GCF_000979105.1,1
GCF_000979115.1,1
GCF_000979125.1,1
GCF_000979175.1,1
GCF_000979185.1,1
GCF_000979195.1,1
GCF_000979205.1,1
GCF_000979255.1,1
GCF_000979265.1,1
GCF_000979275.1,1
GCF_000979295.1,1
GCF_000979335.1,1
GCF_000979345.1,1
GCF_000979375.1,1
GCF_000979385.1,1
GCF_000979415.1,1
GCF_000979425.1,1
GCF_000979455.1,1
GCF_000979475.1,1
GCF_000979495.1,1
GCF_000979505.1,1
GCF_000979515.1,1
GCF_000979555.1,1
GCF_000979575.1,1
GCF_000979585.1,1
GCF_000979595.1,1
GCF_000979635.1,1
GCF_000979655.1,1
GCF_000979665.1,1
GCF_000979675.1,1
GCF_000979685.1,1
GCF_000979735.1,1
GCF_000979745.1,1
GCF_000979755.1,1
GCF_000979765.1,1
GCF_000979815.1,1
GCF_000979825.1,1
GCF_000979845.1,1
GCF_000979855.1,1
GCF_000979895.1,1
GCF_000979915.1,1
GCF_000979925.1,1
GCF_000979935.1,1
GCF_000979975.1,1
GCF_000979995.1,1
GCF_000980005.1,1
GCF_000980025.1,1
GCF_000980055.1,1
GCF_000980075.1,1
GCF_000980085.1,1
GCF_000980105.1,1
GCF_000980135.1,1
GCF_000980155.1,1
GCF_000980175.1,1
GCF_000993805.1,1
GCF_001006045.1,1
GCF_001006085.1,1
GCF_001011115.1,1
GCF_001017125.1,1
GCF_001027005.1,1
GCF_001190965.1,1
GCF_001266655.1,1
GCF_001266675.1,1
GCF_001266695.1,1
GCF_001266715.1,1
GCF_001266735.1,1
GCF_001280425.1,1
GCF_001280455.1,1
GCF_001282785.1,1
GCF_001304615.1,1
GCF_001305655.1,1
GCF_001307315.1,1
GCF_001315885.1,1
GCF_001315945.1,1
GCF_001316045.1,1
GCF_001316065.1,1
GCF_001316085.1,1
GCF_001317345.1,1
GCF_001399695.1,1
GCF_001402935.1,1
GCF_001402945.1,1
GCF_001412615.1,1
GCF_001418715.1,1
GCF_001433455.1,1
GCF_001458655.1,1
GCF_001462205.1,1
GCF_001462395.1,1
GCF_001469865.1,1
GCF_001469875.1,1
GCF_001469955.1,1
GCF_001477655.1,1
GCF_001481295.1,1
GCF_001481635.1,1
GCF_001481685.1,1
GCF_001482285.1,1
GCF_001483125.1,1
GCF_001484195.1,1
GCF_001484685.1,1
GCF_001485535.1,1
GCF_001485555.1,1
GCF_001485575.1,1
GCF_001488575.1,1
GCF_001541925.1,1
GCF_001542905.1,1
GCF_001548675.1,1
GCF_001559955.1,1
GCF_001559965.1,1
GCF_001559975.1,1
GCF_001559985.1,1
GCF_001560035.1,1
GCF_001560045.1,1
GCF_001560065.1,1
GCF_001560085.1,1
GCF_001560115.1,1
GCF_001560125.1,1
GCF_001560135.1,1
GCF_001560165.1,1
GCF_001560195.1,1
GCF_001560205.1,1
GCF_001560215.1,1
GCF_001560245.1,1
GCF_001560275.1,1
GCF_001560285.1,1
GCF_001560305.1,1
GCF_001560315.1,1
GCF_001560355.1,1
GCF_001560375.1,1
GCF_001560385.1,1
GCF_001560405.1,1
GCF_001560435.1,1
GCF_001560455.1,1
GCF_001560465.1,1
GCF_001560485.1,1
GCF_001560515.1,1
GCF_001560525.1,1
GCF_001560555.1,1
GCF_001560565.1,1
GCF_001560595.1,1
GCF_001560605.1,1
GCF_001560635.1,1
GCF_001560645.1,1
GCF_001560675.1,1
GCF_001560685.1,1
GCF_001560715.1,1
GCF_001560725.1,1
GCF_001560755.1,1
GCF_001560765.1,1
GCF_001560795.1,1
GCF_001560815.1,1
GCF_001560835.1,1
GCF_001560915.1,1
GCF_001563245.1,1
GCF_001571385.1,1
GCF_001571405.1,1
GCF_001577775.1,1
GCF_001592435.1,1
GCF_001593955.1,1
GCF_001602375.1,1
GCF_001625445.1,1
GCF_001639265.1,1
GCF_001639275.1,1
GCF_001639285.1,1
GCF_001639295.1,1
GCF_001647085.1,1
GCF_001647155.1,1
GCF_001663375.1,1
GCF_001719125.1,1
GCF_001723155.1,1
GCF_001729285.1,1
GCF_001729375.1,1
GCF_001729385.1,1
GCF_001729395.1,1
GCF_001729455.1,1
GCF_001729965.1,1
GCF_001748385.1,1
GCF_001767315.1,1
GCF_001861355.1,1
GCF_001886955.1,1
GCF_001888095.1,1
GCF_001889405.1,1
GCF_001950595.1,1
GCF_001953745.1,1
GCF_001971705.1,1
GCF_001989615.1,1
GCF_002025255.1,1
GCF_002072215.1,1
GCF_002077075.1,1
GCF_002078205.1,1
GCF_002078355.1,1
GCF_002114285.1,1
GCF_002135005.1,1
GCF_002135045.1,1
GCF_002153915.1,1
GCF_002156705.1,1
GCF_002156965.1,1
GCF_002177135.1,1
GCF_002194565.1,1
GCF_002197185.1,1
GCF_002201915.1,1
GCF_002208625.1,1
GCF_900012635.1,1
GCF_900036045.1,1
GCF_900064395.1,1
GCF_900069765.1,1
GCF_900079115.1,1
GCF_900079125.1,1
GCF_900090055.1,1
GCF_900095295.1,1
GCF_900095385.1,1
GCF_900095815.1,1
GCF_900106715.1,1
GCF_900109425.1,1
GCF_900109695.1,1
GCF_900110455.1,1
GCF_900114025.1,1
GCF_900114585.1,1
GCF_900115675.1,1
GCF_900129775.1,1
GCF_900142335.1,1
GCF_900156425.1,1
GCF_900156445.1,1
GCF_900156475.1,1
GCF_900176435.1,1
GCF_900177455.1,1
GCF_000003135.1,1
GCF_000003215.1,1
GCF_000003645.1,1
GCF_000003925.1,1
GCF_000003955.1,1
GCF_000005825.2,1
GCF_000005845.2,1
GCF_000006605.1,1
GCF_000006625.1,1
GCF_000006645.1,1
GCF_000006665.1,1
GCF_000006685.1,1
GCF_000006725.1,1
GCF_000006745.1,1
GCF_000006765.1,1
GCF_000006785.2,1
GCF_000006825.1,1
GCF_000006845.1,1
GCF_000006865.1,1
GCF_000006885.1,1
GCF_000006905.1,1
GCF_000006925.2,1
GCF_000006945.2,1
GCF_000006965.1,1
GCF_000006985.1,1
GCF_000007025.1,1
GCF_000007045.1,1
GCF_000007085.1,1
GCF_000007105.1,1
GCF_000007125.1,1
GCF_000007145.1,1
GCF_000007165.1,1
GCF_000007205.1,1
GCF_000007245.1,1
GCF_000007265.1,1
GCF_000007285.1,1
GCF_000007325.1,1
GCF_000007365.1,1
GCF_000007405.1,1
GCF_000007425.1,1
GCF_000007445.1,1
GCF_000007465.2,1
GCF_000007485.1,1
GCF_000007505.1,1
GCF_000007525.1,1
GCF_000007545.1,1
GCF_000007565.2,1
GCF_000007585.1,1
GCF_000007605.1,1
GCF_000007625.1,1
GCF_000007645.1,1
GCF_000007665.1,1
GCF_000007685.1,1
GCF_000007705.1,1
GCF_000007725.1,1
GCF_000007745.1,1
GCF_000007765.2,2.5
GCF_000007785.1,1
GCF_000007805.1,1
GCF_000007825.1,1
GCF_000007845.1,1
GCF_000007865.1,1
GCF_000007885.1,1
GCF_000007905.1,1
GCF_000007925.1,1
GCF_000007945.1,1
GCF_000007985.2,1
GCF_000008005.1,1
GCF_000008025.1,1
GCF_000008045.1,1
GCF_000008065.1,1
GCF_000008105.1,1
GCF_000008125.1,1
GCF_000008145.1,1
GCF_000008165.1,1
GCF_000008185.1,1
GCF_000008205.1,1
GCF_000008225.1,1
GCF_000008245.1,1
GCF_000008285.1,1
GCF_000008305.1,1
GCF_000008325.1,1
GCF_000008345.1,1
GCF_000008365.1,1
GCF_000008385.1,1
GCF_000008405.1,1
GCF_000008425.1,1
GCF_000008445.1,1
GCF_000008465.1,1
GCF_000008485.1,1
GCF_000008505.1,1
GCF_000008525.1,1
GCF_000008545.1,1
GCF_000008565.1,1
GCF_000008585.1,1
GCF_000008625.1,1
GCF_000008685.2,1
GCF_000008725.1,1
GCF_000008745.1,1
GCF_000008765.1,1
GCF_000008785.1,1
GCF_000008805.1,1
GCF_000008865.1,1
GCF_000008885.1,1
GCF_000008925.1,1
GCF_000008945.1,1
GCF_000008985.1,1
GCF_000009005.1,1
GCF_000009025.1,1
GCF_000009045.1,1
GCF_000009065.1,1
GCF_000009085.1,1
GCF_000009105.1,1
GCF_000009125.1,1
GCF_000009145.1,1
GCF_000009165.1,1
GCF_000009205.1,1
GCF_000009225.2,1
GCF_000009245.1,1
GCF_000009265.1,1
GCF_000009285.1,1
GCF_000009305.1,1
GCF_000009325.1,1
GCF_000009345.1,1
GCF_000009365.1,1
GCF_000009385.1,1
GCF_000009405.1,1
GCF_000009425.1,1
GCF_000009445.1,1
GCF_000009465.1,1
GCF_000009485.1,1
GCF_000009505.1,1
GCF_000009525.1,1
GCF_000009545.1,1
GCF_000009565.1,1
GCF_000009585.1,1
GCF_000009605.1,1
GCF_000009625.1,1
GCF_000009645.1,1
GCF_000009665.1,1
GCF_000009685.1,1
GCF_000009705.1,1
GCF_000009725.1,1
GCF_000009745.1,1
GCF_000009765.2,1
GCF_000009785.1,1
GCF_000009805.1,1
GCF_000009825.1,1
GCF_000009845.1,1
GCF_000009865.1,1
GCF_000009885.1,1
GCF_000009905.1,1
GCF_000009925.1,1
GCF_000009945.1,1
GCF_000009985.1,1
GCF_000010005.1,1
GCF_000010025.1,1
GCF_000010045.1,1
GCF_000010065.1,1
GCF_000010085.1,1
GCF_000010105.1,1
GCF_000010125.1,1
GCF_000010145.1,1
GCF_000010165.1,1
GCF_000010185.1,1
GCF_000010205.1,1
GCF_000010225.1,1
GCF_000010245.2,1
GCF_000010265.1,1
GCF_000010285.1,1
GCF_000010305.1,1
GCF_000010325.1,1
GCF_000010345.1,1
GCF_000010385.1,1
GCF_000010405.1,1
GCF_000010425.1,1
GCF_000010445.1,1
GCF_000010465.1,1
GCF_000010485.1,1
GCF_000010505.1,1
GCF_000010525.1,1
GCF_000010545.1,1
GCF_000010585.1,1
GCF_000010605.1,1
GCF_000010625.1,1
GCF_000010645.1,1
GCF_000010665.1,1
GCF_000010685.1,1
GCF_000010705.1,1
GCF_000010725.1,1
GCF_000010745.1,1
GCF_000010765.1,1
GCF_000010785.1,1
GCF_000010805.1,1
GCF_000010825.1,1
GCF_000010845.1,1
GCF_000010865.1,1
GCF_000010885.1,1
GCF_000010905.1,1
GCF_000010925.1,1
GCF_000010945.1,1
GCF_000010965.1,1
GCF_000010985.1,1
GCF_000011025.1,1
GCF_000011045.1,1
GCF_000011065.1,1
GCF_000011145.1,1
GCF_000011165.1,1
GCF_000011225.1,1
GCF_000011245.1,1
GCF_000011265.1,1
GCF_000011285.1,1
GCF_000011305.1,1
GCF_000011325.1,1
GCF_000011345.1,1.25
GCF_000011365.1,1
GCF_000011385.1,1
GCF_000011405.1,1
GCF_000011445.1,1
GCF_000011465.1,1
GCF_000011485.1,1
GCF_000011505.1,1
GCF_000011525.1,1
GCF_000011545.1,1
GCF_000011565.1,1
GCF_000011605.1,1
GCF_000011625.1,1
GCF_000011645.1,1
GCF_000011665.1,1
GCF_000011685.1,1
GCF_000011705.1,1
GCF_000011725.1,1
GCF_000011745.1,1
GCF_000011765.3,1
GCF_000011785.1,1
GCF_000011805.1,1
GCF_000011825.1,1
GCF_000011845.1,1
GCF_000011865.1,1
GCF_000011885.1,1
GCF_000011905.1,1
GCF_000011925.1,1
GCF_000011945.1,1
GCF_000011965.2,1
GCF_000011985.1,1
GCF_000012005.1,1
GCF_000012025.1,1
GCF_000012045.1,1
GCF_000012065.2,1
GCF_000012085.1,1
GCF_000012105.1,1
GCF_000012125.1,1
GCF_000012145.1,1
GCF_000012165.1,1
GCF_000012185.1,1
GCF_000012205.1,1
GCF_000012225.1,1
GCF_000012245.1,1
GCF_000012265.1,1
GCF_000012305.1,1
GCF_000012325.1,1
GCF_000012345.1,1
GCF_000012365.1,1
GCF_000012385.1,1
GCF_000012405.1,1
GCF_000012425.1,1
GCF_000012445.1,1
GCF_000012465.1,1
GCF_000012485.1,1
GCF_000012505.1,1
GCF_000012525.1,1
GCF_000012565.1,1
GCF_000012585.1,1
GCF_000012605.1,1
GCF_000012625.1,1
GCF_000012645.1,1
GCF_000012665.1,1
GCF_000012685.1,1
GCF_000012705.1,1
GCF_000012725.1,1
GCF_000012745.1,1
GCF_000012765.1,1
GCF_000012785.1,1
GCF_000012805.1,1
GCF_000012825.1,1
GCF_000012845.1,1
GCF_000012865.1,1
GCF_000012885.1,1
GCF_000012905.2,1
GCF_000012925.1,1
GCF_000012945.1,1
GCF_000012965.1,1
GCF_000012985.1,1
GCF_000013005.1,1
GCF_000013025.1,1
GCF_000013045.1,1
GCF_000013065.1,1
GCF_000013085.1,1
GCF_000013105.1,1
GCF_000013125.1,1
GCF_000013145.1,1
GCF_000013165.1,1
GCF_000013185.1,1
GCF_000013205.1,1
GCF_000013225.1,1
GCF_000013245.1,1
GCF_000013265.1,1
GCF_000013285.1,1
GCF_000013305.1,1
GCF_000013325.1,1
GCF_000013345.1,1
GCF_000013365.1,1
GCF_000013385.1,1
GCF_000013405.1,1
GCF_000013425.1,1
GCF_000013465.1,1
GCF_000013485.1,1
GCF_000013505.1,1
GCF_000013525.1,1
GCF_000013545.1,1
GCF_000013565.1,1
GCF_000013585.1,1
GCF_000013605.1,1
GCF_000013625.1,1
GCF_000013645.1,1
GCF_000013665.1,1
GCF_000013685.1,1
GCF_000013705.1,1
GCF_000013745.1,1
GCF_000013765.1,1
GCF_000013785.1,1
GCF_000013805.1,1
GCF_000013825.1,1
GCF_000013865.1,1
GCF_000013885.1,1
GCF_000013905.1,1
GCF_000013945.1,1
GCF_000013965.1,1
GCF_000013985.1,1
GCF_000014005.1,1
GCF_000014025.1,1
GCF_000014045.1,1
GCF_000014065.1,1
GCF_000014085.1,1
GCF_000014105.1,1
GCF_000014125.1,1
GCF_000014145.1,1
GCF_000014165.1,1
GCF_000014185.1,1
GCF_000014205.1,1
GCF_000014225.1,1
GCF_000014245.1,1
GCF_000014265.1,1
GCF_000014285.1,1
GCF_000014345.1,1
GCF_000014365.1,1
GCF_000014385.1,1
GCF_000014405.1,1
GCF_000014425.1,1
GCF_000014445.1,1
GCF_000014465.1,1
GCF_000014485.1,1
GCF_000014505.1,1
GCF_000014525.1,1
GCF_000014545.1,1
GCF_000014565.1,1
GCF_000014585.1,1
GCF_000014605.1,1
GCF_000014625.1,1
GCF_000014645.1,1
GCF_000014665.1,1
GCF_000014685.1,1
GCF_000014705.1,1
GCF_000014725.1,1
GCF_000014745.1,1
GCF_000014765.1,1
GCF_000014785.1,1
GCF_000014805.1,1
GCF_000014825.1,1
GCF_000014845.1,1
GCF_000014865.1,1
GCF_000014885.1,1
GCF_000014905.1,1
GCF_000014925.1,1
GCF_000014965.1,1
GCF_000014985.1,1
GCF_000015005.1,1.33
GCF_000015025.1,1
GCF_000015045.1,1
GCF_000015065.1,1
GCF_000015085.1,1
GCF_000015105.1,1
GCF_000015125.1,1
GCF_000015165.1,1
GCF_000015185.1,1
GCF_000015245.1,1
GCF_000015265.1,1
GCF_000015285.1,1
GCF_000015305.1,1
GCF_000015325.1,1
GCF_000015345.1,1
GCF_000015365.1,1
GCF_000015385.1,1
GCF_000015405.1,1
GCF_000015445.1,1
GCF_000015465.1,1
GCF_000015485.1,1
GCF_000015505.1,1
GCF_000015525.1,1
GCF_000015545.1,1
GCF_000015565.1,1
GCF_000015585.1,1
GCF_000015605.1,1
GCF_000015625.1,1
GCF_000015645.1,1
GCF_000015665.1,1
GCF_000015685.1,1
GCF_000015725.1,1
GCF_000015745.1,1
GCF_000015785.1,1
GCF_000015845.1,1
GCF_000015865.1,1
GCF_000015885.1,1
GCF_000015905.1,1
GCF_000015925.1,1
GCF_000015965.1,1
GCF_000015985.1,1
GCF_000016005.1,1
GCF_000016045.1,1
GCF_000016065.1,1
GCF_000016085.1,1
GCF_000016105.1,1
GCF_000016145.1,1
GCF_000016165.1,1
GCF_000016185.1,1
GCF_000016245.1,1
GCF_000016265.1,1
GCF_000016285.1,1
GCF_000016305.1,1
GCF_000016325.1,1
GCF_000016345.1,1
GCF_000016365.1,1
GCF_000016405.1,1
GCF_000016425.1,1
GCF_000016445.1,1
GCF_000016505.1,1
GCF_000016545.1,1
GCF_000016565.1,1
GCF_000016585.1,1
GCF_000016625.1,1
GCF_000016645.1,1
GCF_000016665.1,1
GCF_000016685.1,1
GCF_000016705.1,1
GCF_000016725.1,1
GCF_000016745.1,1
GCF_000016765.1,1
GCF_000016785.1,1
GCF_000016805.1,1
GCF_000016825.1,1
GCF_000016845.1,1
GCF_000016865.1,1
GCF_000016885.1,1
GCF_000016905.1,1
GCF_000016925.1,1
GCF_000016945.1,1
GCF_000016965.1,1
GCF_000016985.1,1
GCF_000017005.1,1
GCF_000017025.1,1
GCF_000017045.1,1
GCF_000017065.1,1
GCF_000017085.1,1
GCF_000017105.1,1
GCF_000017125.1,1
GCF_000017145.1,1
GCF_000017205.1,1
GCF_000017245.1,1
GCF_000017265.1,1
GCF_000017285.1,1
GCF_000017305.1,1
GCF_000017325.1,1
GCF_000017405.1,1
GCF_000017425.1,1
GCF_000017445.4,1
GCF_000017465.2,1
GCF_000017485.1,1
GCF_000017505.1,1
GCF_000017545.1,1
GCF_000017565.1,1
GCF_000017585.1,1
GCF_000017605.1,1
GCF_000017645.1,1
GCF_000017665.1,1
GCF_000017685.1,1
GCF_000017705.1,1
GCF_000017725.2,1
GCF_000017745.1,1
GCF_000017765.1,1
GCF_000017785.1,1
GCF_000017805.1,1
GCF_000017845.1,1
GCF_000017865.1,1
GCF_000017885.4,1
GCF_000017905.1,1
GCF_000017985.1,1
GCF_000018005.1,1
GCF_000018025.1,1
GCF_000018045.1,1
GCF_000018065.1,1
GCF_000018085.1,1
GCF_000018105.1,1
GCF_000018125.1,1
GCF_000018145.1,1
GCF_000018185.1,1
GCF_000018205.1,1
GCF_000018225.1,1
GCF_000018245.1,1
GCF_000018265.1,1
GCF_000018285.1,1
GCF_000018325.1,1
GCF_000018345.1,1
GCF_000018385.1,1
GCF_000018405.1,1
GCF_000018425.1,1
GCF_000018445.1,1
GCF_000018505.1,1
GCF_000018525.1,1
GCF_000018545.1,1
GCF_000018585.1,1
GCF_000018605.1,1
GCF_000018625.1,1
GCF_000018665.1,1
GCF_000018685.1,1
GCF_000018705.1,1
GCF_000018725.1,1
GCF_000018745.1,1
GCF_000018765.1,1
GCF_000018785.1,1
GCF_000018805.1,1
GCF_000018825.1,1
GCF_000018845.1,1
GCF_000018865.1,1
GCF_000018885.1,1
GCF_000018905.1,1
GCF_000018925.1,1
GCF_000018945.1,1
GCF_000018965.1,1
GCF_000018985.1,1
GCF_000019005.1,1
GCF_000019025.1,1
GCF_000019045.1,1
GCF_000019065.1,1
GCF_000019085.1,1
GCF_000019125.1,1
GCF_000019145.1,1
GCF_000019165.1,1
GCF_000019185.1,1
GCF_000019205.1,1
GCF_000019225.1,1
GCF_000019245.4,1
GCF_000019265.1,1
GCF_000019285.1,1
GCF_000019305.1,1
GCF_000019325.1,1
GCF_000019345.1,1
GCF_000019365.1,1
GCF_000019385.1,1
GCF_000019405.1,1
